serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
70031147,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1897-12-21,0,0,0,0,0.0,1994-03-04,1000,HYDROX,0,0,0,,1898-01-18,1968-01-18,0,,0,0,0,0,0,0,0,0,0,0,900,1989-01-05,0,0,1,1,0,,,,,,,,,,,,,31147,5
70031317,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-05-20,0,0,0,0,0.0,1994-03-04,5000,PEPSOL,0,0,0,,1898-02-22,1968-02-22,0,1954-06-29,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31317,5
70031433,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-02-07,0,0,0,0,0.0,1994-03-04,3000,C. BRANDAUER & CO. STEEL PEN MANUF RS BIRMINGHAM,0,0,0,,1898-03-22,1968-03-22,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31433,5
70031498,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-02-19,0,0,0,0,0.0,1994-03-04,3000,BARTON & GUESTIER FIDE ET FORTITUDINE FOI HONNEUR ET PATRIE BORDEAUX FRANCE,0,0,0,,1898-05-03,1968-05-03,0,1968-11-05,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31498,5
70031506,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1898-02-15,0,0,0,0,0.0,,1000,ALLENBURYS,0,0,0,,1898-05-03,,0,,0,0,0,0,0,0,0,0,0,0,711,1983-12-19,0,0,1,0,0,,,,,,,,,,,,,31506,5
70031548,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-03-22,0,0,0,0,0.0,1994-03-04,5000,THE MARVEX.,0,0,0,,1898-05-17,1968-05-17,0,1949-07-05,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31548,5
70031572,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-03-19,0,0,0,0,0.0,1994-03-04,1000,KOH-I-NOOR.,0,0,0,,1898-05-24,1968-05-24,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31572,5
70031633,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-02-07,0,0,0,0,0.0,1994-03-04,3000,C CHICAGO ATHLETIC ASSOCIATION.,0,0,0,,1898-05-31,1968-05-31,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31633,5
70031688,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-02-26,0,0,0,0,0.0,1994-03-04,1000,SANATOGEN,0,0,0,,1898-06-14,1968-06-14,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31688,5
70031689,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1898-01-31,0,0,0,0,,2018-04-10,1000,GRAPE-NUTS,0,0,0,,1898-06-14,2018-06-14,0,,0,0,0,0,0,1,0,0,0,0,800,2018-04-10,0,0,1,1,0,,,,,,,,,,,,,31689,5
70031735,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1898-04-21,0,0,0,0,,2018-06-23,1000,VACUUM,0,0,0,,1898-06-21,2018-06-21,0,1977-12-06,1,1,0,0,0,1,0,0,0,0,800,2018-06-23,0,0,1,1,0,,,,,,,,,,,,,31735,5
70031900,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1898-07-27,0,0,0,0,,2017-09-01,5U08,"""SALADA""",0,0,0,,1898-08-23,2018-08-23,0,1947-12-16,1,1,0,0,0,1,0,0,0,0,800,2017-09-01,0,0,1,1,0,,,,,,,,,,,,,31900,5
70031907,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-06-06,0,0,0,0,0.0,1994-03-04,3,KERATOL,0,0,0,,1898-08-30,1968-08-30,0,1948-09-28,1,0,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,31907,5
70032036,,,0,0,0,0,2.0,2021-10-15,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1898-02-28,0,0,0,0,,2008-10-11,3S21,UNION PACIFIC OVERLAND THE ROUTE,0,0,0,,1898-10-04,2008-10-04,0,1949-05-10,1,1,0,0,0,1,0,0,0,0,710,2021-10-15,0,0,1,1,0,,,,,,,,,,,,,32036,5
70032058,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-08-30,0,0,0,0,0.0,1994-03-04,1000,MONITOR,0,0,0,,1898-10-18,1968-10-18,0,1968-10-01,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,32058,5
70032109,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-04-06,0,0,0,0,0.0,1994-03-04,3000,S.S.P. CO. PURITAS ET CURA,0,0,0,,1898-11-01,1968-11-01,0,1949-04-05,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,32109,5
70032134,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-09-30,0,0,0,0,0.0,1994-03-04,3,KODOL,0,0,0,,1898-11-08,1968-11-08,0,1949-06-21,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,32134,5
70032167,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,,1,0,0,0,0,0,0,0,1898-10-15,0,0,0,0,0.0,,3000,COSCURA,0,0,0,,1898-11-15,,0,1981-09-08,1,0,0,0,0,1,0,0,0,0,900,1986-01-30,0,0,1,1,0,,,,,,,,,,,,,32167,5
70032188,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-10-18,0,0,0,0,0.0,1994-03-04,1000,YANKY,0,0,0,,1898-11-29,1968-11-29,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,32188,5
70032210,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-07-29,0,0,0,0,0.0,1995-12-15,3000,HOLOCAIN,0,0,0,,1898-12-06,1968-12-06,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32210,5
70032235,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1898-11-16,0,0,0,0,0.0,2004-06-23,5000,ATLAS,0,0,0,,1898-12-13,1968-12-13,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32235,5
70032258,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-11-23,0,0,0,0,0.0,1995-12-15,3000,STORK BRAND CONDENSED MILK NEW YORK CONDENSED MILK CO. NEW YORK.,0,0,0,,1898-12-20,1968-12-20,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32258,5
70032301,,,0,0,0,0,2.0,2021-10-15,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1898-11-18,0,0,0,0,0.0,2009-01-17,5T07,UNEEDA,0,0,0,,1898-12-27,2008-12-27,1,1989-04-25,1,1,0,0,0,1,0,0,0,0,710,2021-10-15,0,0,1,1,0,,,,,,,,,,,,,32301,5
70032315,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1898-12-06,0,0,0,0,0.0,1995-12-15,3000,"ENO'S ""FRUIT SALT"" FRUIT SALINE OR FRUIT POWDER HEALTH-GIVING, PLEASANT, COOLING, REFRESHING, & INVIGORATING FRUIT SALT WORKS TRUTH AND LIGHT LONDON. S.E.",0,0,0,,1899-01-03,1969-01-03,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32315,5
70032490,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-01-10,0,0,0,0,0.0,1995-12-15,3000,THE CINDERELLA SHOE G $3.00,0,0,0,,1899-02-14,1969-02-14,0,1959-01-06,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32490,5
70032516,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-01-07,0,0,0,0,0.0,1996-01-29,3000,BLUE RIBBON BRAND,0,0,0,,1899-02-21,1969-02-21,0,1960-09-06,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32516,5
70032536,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-01-21,0,0,0,0,0.0,1996-01-29,1000,NEW SERVICE.,0,0,0,,1899-02-21,1969-02-21,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32536,5
70032595,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-02-14,0,0,0,0,0.0,1996-01-29,3000,B.E.R B.C.S.&R. CO. BALTIMORE,0,0,0,,1899-03-14,1969-03-14,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32595,5
70032606,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1899-01-31,0,0,0,0,,2008-10-02,3T11,H H,0,0,0,,1899-03-21,1989-03-21,0,1949-08-02,1,1,0,0,0,1,0,0,0,0,900,2009-10-24,0,0,1,1,0,,,,,,,,,,,,,32606,5
70032664,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,1899-02-24,0,0,0,0,0.0,,3000,C.N. EDWARDS' LICORINE CURE FOR GRIP ANDRHEUMATISM,0,0,0,,1899-04-04,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-01-30,0,0,1,1,0,,,,,,,,,,,,,32664,5
70032739,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-03-16,0,0,0,0,0.0,1996-01-29,1000,OVERLAND,0,0,0,,1899-04-18,1969-04-18,0,1949-03-29,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32739,5
70032894,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-03-17,0,0,0,0,0.0,1996-01-29,1000,GOMENOL,0,0,0,,1899-05-16,1969-05-16,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32894,5
70032900,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1899-02-10,0,0,0,0,0.0,2008-10-02,1000,VISCOLITE.,0,0,0,,1899-05-16,1989-05-16,0,1977-12-06,1,1,0,0,0,1,0,0,0,0,900,2009-12-19,0,0,1,1,0,,,,,,,,,,,,,32900,5
70032964,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-03-31,0,0,0,0,0.0,1996-01-29,3000,PITTMAN'S SHORTHAND ISAAC PITMAN,0,0,0,,1899-05-30,1969-05-30,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32964,5
70032973,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-02-27,0,0,0,0,0.0,1996-01-29,5000,THE SAVORY CIGARETTES,0,0,0,,1899-05-30,1969-05-30,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,32973,5
70032982,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1898-11-07,0,0,0,0,,2019-05-16,3000,"ROSE'S SWEETENED LIME JUICE RECONSTITUTED L. ROSE CO. LTD. ST. ALBANS, ENGLAND & THE WEST INDIES ESTD. 1805 WEST INDIA",0,0,0,,1899-05-30,2019-05-30,0,1970-08-04,1,1,0,0,0,1,0,0,0,0,800,2019-05-16,0,0,1,1,0,,,,,,,,,,,,,32982,5
70033093,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-05-22,0,0,0,0,0.0,1996-01-29,1000,INDIAN HAY,0,0,0,,1899-06-20,1969-06-20,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33093,5
70033152,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-02-23,0,0,0,0,0.0,1996-01-29,1000,SWAN,0,0,0,,1899-06-27,1969-06-27,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33152,5
70033153,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-01,0,0,0,0,0.0,1996-01-29,5000,IROLENE.,0,0,0,,1899-06-27,1969-06-27,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33153,5
70033231,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-17,0,0,0,0,0.0,1996-01-29,1000,RUBY,0,0,0,,1899-07-18,1969-07-18,0,1969-11-04,1,0,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33231,5
70033232,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-17,0,0,0,0,0.0,1996-01-29,1000,PEARL,0,0,0,,1899-07-18,1969-07-18,0,1969-11-04,1,0,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33232,5
70033233,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-17,0,0,0,0,0.0,1996-01-29,1000,SAPPHIRE,0,0,0,,1899-07-18,1969-07-18,0,1969-11-04,1,0,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33233,5
70033235,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-17,0,0,0,0,0.0,1996-01-29,1000,GARNET,0,0,0,,1899-07-18,1969-07-18,0,1969-11-04,1,0,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33235,5
70033327,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-06-21,0,0,0,0,0.0,1996-01-29,1000,RAMESES II,0,0,0,,1899-08-08,1969-08-08,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33327,5
70033600,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-09-20,0,0,0,0,0.0,1996-01-29,5000,VACLITE,0,0,0,,1899-10-17,1969-10-17,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33600,5
70033707,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1899-10-10,0,0,0,0,,2020-06-10,1000,RARUS,0,0,0,,1899-11-07,2019-11-07,1,1977-12-06,1,1,0,0,0,1,1,0,0,0,800,2009-05-29,0,0,1,1,0,,,,,,,,,,,,,33707,5
70033775,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-10-24,0,0,0,0,0.0,1996-01-29,1000,PEARLINE,0,0,0,,1899-11-21,1969-11-21,0,1947-12-16,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33775,5
70033902,,,0,0,0,0,2.0,1998-12-28,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1899-11-22,0,0,0,0,0.0,2004-06-23,3R11,STERLING G,0,0,0,,1899-12-19,1989-12-19,0,1992-06-23,1,0,0,0,0,0,0,0,0,0,710,1998-12-28,0,0,1,1,0,,,,,,,,,,,,,33902,5
70033903,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-11-22,0,0,0,0,0.0,1996-01-29,3000,950-1000 FINE. G,0,0,0,,1899-12-19,1969-12-19,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33903,5
70033944,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-08-23,0,0,0,0,0.0,1996-01-29,1000,SWAN,0,0,0,,1899-12-26,1969-12-26,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,33944,5
70033953,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1899-11-07,0,0,0,0,0.0,2004-06-23,3S13,ZIG ZAG RULES Z.Z. STANLEY,0,0,0,,1899-12-26,1989-12-26,0,,0,0,0,0,0,0,0,0,0,0,900,2001-01-07,0,0,1,1,0,,,,,,,,,,,,,33953,5
70034161,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-11-23,0,0,0,0,0.0,1996-01-29,1000,SMOOTH-ON,0,0,0,,1900-02-06,1970-02-06,0,1948-07-13,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34161,5
70034235,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-11-03,0,0,0,0,0.0,1996-01-29,1000,RECKITT'S PARIS BLUE,0,0,0,,1900-02-27,1970-02-27,0,1956-08-21,1,0,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34235,5
70034322,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1900-02-09,0,0,0,0,0.0,2004-06-23,3R13,"OUT OF THE STRONG CAME FORTH SWEETNESS ABRAM LYLE & SONS LTD., SUGAR REFINERS.",0,0,0,,1900-03-13,1990-03-13,0,1970-05-05,1,1,0,0,0,1,0,0,0,0,900,2001-04-28,0,0,1,1,0,,,,,,,,,,,,,34322,5
70034328,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-02-10,0,0,0,0,0.0,1996-01-29,1000,AJAX,0,0,0,,1900-03-20,1970-03-20,0,1948-04-27,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34328,5
70034329,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-02-10,0,0,0,0,0.0,1996-01-29,1000,HERCULES,0,0,0,,1900-03-20,1970-03-20,0,1948-04-27,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34329,5
70034379,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1899-02-10,0,0,0,0,0.0,2004-06-23,3T09,PABST MILWAUKEE BLUE RIBBON B,0,0,0,,1900-03-27,1990-03-27,0,,0,0,0,0,0,0,0,0,0,0,900,2001-04-28,0,0,1,1,0,,,,,,,,,,,,,34379,5
70034385,,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,0,1899-08-18,0,0,0,0,0.0,,5000,NEED-MORE,0,0,0,,1900-03-27,,0,,0,0,0,0,0,1,0,0,0,0,900,1986-01-30,0,0,1,1,0,,,,,,,,,,,,,34385,5
70034411,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1900-03-05,0,0,0,0,,2020-06-23,1000,LA PRIMERA,0,0,0,,1900-04-03,2020-04-03,0,,0,0,0,0,0,1,0,0,0,0,800,2020-06-23,0,0,1,1,0,,,,,,,,,,,,,34411,5
70034413,,,0,0,0,0,2.0,2015-03-06,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1899-11-10,0,0,0,0,,2015-03-06,3U19,MILKMAID,0,0,0,,1900-04-03,2000-04-03,0,,0,0,0,0,0,0,0,0,0,0,710,2015-03-06,0,0,1,1,0,,,,,,,,,,,,,34413,5
70034518,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1899-11-10,0,0,0,0,0.0,1996-01-29,1000,EUREKA,0,0,0,,1900-04-24,1970-04-24,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34518,5
70034562,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1900-03-20,0,0,0,0,0.0,1996-01-29,1000,VULCAN,0,0,0,,1900-04-24,1970-04-24,0,1948-08-24,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,0.0,34562,5
70034592,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1900-02-13,0,0,0,0,0.0,2004-06-23,5S19,THE RISING HOPE DE RIJZENDE HOOP.,0,0,0,,1900-05-01,1990-05-01,0,,0,0,0,0,0,0,0,0,0,0,900,2001-05-12,0,0,1,1,0,,,,,,,,,,,,,34592,5
70034631,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1900-04-13,0,0,0,0,0.0,1996-01-29,1000,TARTAN,0,0,0,,1900-05-08,1970-05-08,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34631,5
70034645,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1900-04-02,0,0,0,0,0.0,1996-01-29,3000,ARROW,0,0,0,,1900-05-15,1970-05-15,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34645,5
70034668,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1900-03-31,0,0,0,0,0.0,1996-01-29,5000,FLEISCHMANN'S,0,0,0,,1900-05-22,1970-05-22,0,1948-08-24,1,1,1,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34668,5
70034738,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1900-03-19,0,0,0,0,0.0,1996-01-29,1000,SAXIN,0,0,0,,1900-06-05,1970-06-05,0,1948-07-20,1,1,0,0,0,1,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,34738,5
70034777,,,0,0,0,0,2.0,2021-10-15,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1900-05-15,0,0,0,0,,2010-07-05,1000,AMERICAN BEAUTY,0,0,0,,1900-06-12,2010-06-12,0,1948-12-28,1,1,0,0,0,1,0,0,0,0,710,2021-10-15,0,0,1,1,0,,,,,,,,,,,,,34777,5
